"number","title","pageid","namespace","length","touched"
"3650","Aalen","3046799","","477","20191116094740"
"3651","Vulkankaninchen","3054834","","187","20190318230821"
"3652","Quecksilberthermometer","3055264","","193","20170524141203"
"3653","Nomokratiechen","3055861","","175","20191003083915"
"3654","Floss","3057282","","550","20190930061926"
"3655","Spill","3058533","","1000","20200413215625"
"3656","Schweizerdeutsch","3058646","","307","20180109060222"
"3657","Break","3058652","","156","20170616225227"
"3658","Ornament","3058965","","362","20191016041538"
"3659","Haff","3060046","","861","20191005103337"
"3660","Flugblatt","3060095","","289","20191016041614"
"3661","Violoncello","3060218","","285","20191016041621"
"3662","Jackett","3060291","","544","20191222121626"
"3663","Bijou","3060296","","471","20200202220819"
"3664","Golden_Goal","3064813","","179","20171112161342"
"3665","Silver_Goal","3064814","","179","20171112165323"
"3666","Gummiband","3067880","","494","20170706213149"
"3667","Rollo","3076042","","872","20191010035839"
"3668","Altwasser","3083145","","363","20200306031102"
"3669","Arbeitsfeld","3083208","","382","20191017010736"
"3670","Arbeitslager","3084376","","545","20191112080125"
"3671","Lavabo","3085816","","324","20190127214638"
"3672","Bockshorn","3086236","","459","20191016042224"
"3673","Jupe","3086639","","451","20191017010924"
"3674","Tribometer","3087953","","280","20200101182902"
"3675","Bundesdorf","3089638","","700","20200204103120"
"3676","Busserl","3089644","","372","20180309133458"
"3677","Küsschen","3089649","","476","20191003083927"
"3678","Küßchen","3089650","","177","20191014062108"
"3679","Examen","3095167","","694","20191125132818"
"3680","Chalcedon","3095168","","1566","20200608111135"
"3681","Billiard","3096218","","263","20191017011308"
"3682","Drachenfutter","3098286","","2286","20190928192949"
"3683","Natel","3098883","","1105","20200112221407"
"3684","Verhütungsmittel","3099106","","470","20191016042604"
"3685","Initialwort","3099835","","199","20191016042608"
"3686","Behalten","3100829","","147","20191004084213"
"3687","Gresse","3102355","","295","20200111190857"
"3688","Mathe","3105814","","815","20200317014207"
"3689","Damastgewebe","3105926","","279","20191017012022"
"3690","Dichtband","3105952","","273","20191017012024"
"3691","Dingenskirchen","3106084","","460","20191016042703"
"3692","Dorngesträuch","3106163","","301","20191017012027"
"3693","Gesträuch","3106195","","617","20191017012029"
"3694","Textfeld","3107850","","156","20170524142337"
"3695","Benutzerkonto","3107857","","326","20191016042727"
"3696","Farad","3113426","","208","20191005104232"
"3697","Plätzchen","3136698","","357","20191003084022"
"3698","Pep","3137100","","435","20200708171025"
"3699","Lebensmittelgeschäft","3138754","","652","20200428123511"
"3700","Brenner","3142401","","661","20200630132945"
"3701","Tun","3164829","","1685","20200405045807"
"3702","Klausen","3165415","","622","20200111190934"
"3703","Kor","3168439","","348","20191005230628"
"3704","Lag","3171165","","1177","20191214182928"
"3705","Nebenblatt","3178629","","236","20190314010310"
"3706","Marne","3184533","","2083","20200219015915"
"3707","Frachtschiff","3187503","","385","20191016045050"
"3708","Achtel","3188484","","301","20191016045056"
"3709","Spital","3188664","","1185","20200415192013"
"3710","Einsprengsel","3196763","","379","20191016045628"
"3711","Entkommen","3197331","","308","20191004084614"
"3712","a-Schwa","3208779","","326","20191116093337"
"3713","Gerichtsverfahren","3230039","","320","20191016050556"
"3714","Frühchen","3231773","","381","20191016050615"
"3715","Fesselspiel","3258218","","369","20191016050738"
"3716","Fingerspitzengefühl","3258270","","516","20191016050739"
"3717","Fladenbrot","3258343","","376","20191017023905"
"3718","Fortkommen","3258388","","295","20191017023911"
"3719","Führerhauptquartier","3258432","","356","20200401032548"
"3720","Gottesgnadentum","3275500","","232","20191016050955"
"3721","Ausschlussverfahren","3329637","","497","20191016051329"
"3722","Ausschlußverfahren","3329656","","178","20191003050946"
"3723","Gefüge","3329786","","291","20200413055235"
"3724","Genist","3329832","","327","20191017024619"
"3725","Manganerz","3332304","","210","20190318015257"
"3726","Fingerhakeln","3335283","","436","20191017024702"
"3727","Trassee","3353798","","174","20170515190523"
"3728","Fenn","3364974","","1081","20191012120919"
"3729","Gliederreißen","3370352","","531","20191016052126"
"3730","Gliederreissen","3370368","","180","20190930061931"
"3731","Rechtskreis","3376089","","150","20190318235215"
"3732","Schulzeugnis","3378512","","265","20191016052247"
"3733","Erdöl","3385118","","323","20191016052310"
"3734","Müllereierzeugnis","3390530","","142","20191019083647"
"3735","Gründungsprivileg","3396489","","375","20191017030024"
"3736","Inbetriebsetzen","3415353","","147","20160728141823"
"3737","Brillenetui","3423416","","345","20191016052857"
"3738","Farb-Bild-Austast-Synchronsignal","3428694","","164","20191016052943"
"3739","Sachet","3429579","","791","20191017030857"
"3740","Kochfeld","3431787","","609","20191016053008"
"3741","Buntwaschmittel","3431792","","316","20190319000441"
"3742","Familienmitglied","3432098","","360","20200613114538"
"3743","Stramin","3434070","","252","20170524155057"
"3744","Donnerwetter","3434934","","571","20191026124206"
"3745","Lustwäldchen","3435545","","247","20190319000547"
"3746","Wehen","3438963","","250","20200110183043"
"3747","Vollwaschmittel","3440721","","411","20191017031227"
"3748","Abteil","3440898","","312","20191007121118"
"3749","Hochrad","3441672","","392","20191016053145"
"3750","Polarlicht","3450821","","393","20191016053230"
"3751","Mutterschiff","3452723","","119","20170616232827"
"3752","Kosmodrom","3455689","","298","20191125144924"
"3753","Zuckerl","3457050","","132","20170616232853"
"3754","Schwammerl","3457052","","202","20191016053302"
"3755","Schisma","3467579","","458","20191017032123"
"3756","Hochmittelalter","3468941","","447","20191016053359"
"3757","Spätmittelalter","3468943","","448","20200101134832"
"3758","Frühmittelalter","3468944","","443","20191016053400"
"3759","digitales_Zeitalter","3468950","","182","20190521203138"
"3760","Luwisch","3469705","","639","20191007121846"
"3761","Lamm_Gottes","3470212","","653","20191231155555"
"3762","Tschuwaschien","3470214","","317","20200111191303"
"3763","Kaisertum","3470288","","899","20191216214028"
"3764","Kaiserreich","3470289","","636","20191216213911"
"3765","Weltreich","3470293","","348","20200101223535"
"3766","Kirchenlatein","3470451","","368","20191017032318"
"3767","Asturien","3474365","","683","20191230135413"
"3768","Gotisch","3475035","","1284","20200514050220"
"3769","Urethan","3476837","","274","20191005111154"
"3770","Adenin","3476838","","394","20191016053555"
"3771","Niacin","3476846","","258","20200401082612"
"3772","Mittelfranzösisch","3476940","","447","20191226175310"
"3773","Mittelpersisch","3476966","","448","20160712172005"
"3774","Neusprech","3481037","","1060","20191016053749"
"3775","Geleit","3482313","","363","20191016053825"
"3776","Gehen","3483541","","362","20191004085441"
"3777","Gotteshaus","3487193","","350","20191016054001"
"3778","Hygrometer","3487775","","316","20191109160313"
"3779","Dachfenster","3496179","","383","20191016054241"
"3780","Himmelslicht","3503715","","420","20191016054417"
"3781","Melk","3505708","","1178","20200520225857"
"3782","dis_legomenon","3509920","","614","20200122212139"
"3783","Oxid","3510570","","492","20191016054538"
"3784","Saccharid","3510832","","477","20191017042657"
"3785","Belorussland","3517880","","204","20200314124448"
"3786","Hier","3520521","","751","20191005111540"
"3787","Roller_Derby","3520689","","238","20191010104206"
"3788","Hatschek","3525163","","849","20191016054818"
"3789","Unterverzeichnis","3531606","","203","20180510044015"
"3790","Softwarekonfigurationsmanagement","3531632","","100","20170528022555"
"3791","Antidot","3534573","","289","20191016055105"
"3792","Gegengift","3534580","","512","20191016055106"
"3793","Waldhorn","3537282","","281","20200704213906"
"3794","Gemüt","3543008","","767","20200413054930"
"3795","Ersatzrad","3546202","","261","20190520215446"
"3796","Pulk","3547986","","787","20200709210110"
"3797","GEREK","3548053","","67","20130102190214"
"3798","Durchhaltevermögen","3548705","","178","20191016055506"
"3799","Kontor","3549051","","630","20200428211708"
"3800","Entwurfsmuster","3550237","","271","20200606090031"
"3801","Ninhydrin","3550645","","193","20191231215921"
"3802","Geschrei","3552328","","419","20191005112046"
"3803","Geschreie","3552330","","399","20191016055606"
"3804","Gezeter","3552333","","348","20191005112048"
"3805","Spitzbergen","3554022","","1056","20200126224230"
"3806","Singleton","3557541","","364","20191012121607"
"3807","Gegenargument","3558005","","344","20191007124010"
"3808","Framework","3561724","","168","20171112155847"
"3809","Programmiergerüst","3561727","","102","20160728174145"
"3810","Antaphrodisiakum","3563578","","343","20200705092901"
"3811","Anaphrodisiakum","3563580","","363","20200705092433"
"3812","Aphrodisiakum","3563583","","384","20191016060113"
"3813","Ölfass","3564529","","370","20191016060129"
"3814","Apophthegma","3565990","","266","20190503141748"
"3815","Programmieren","3566210","","100","20160912034411"
"3816","defensives_Programmieren","3566285","","90","20160728174818"
"3817","Abordnungsgeld","3566868","","393","20160820195040"
"3818","Altmaterial","3567002","","290","20170524165428"
"3819","transitives_Verb","3567109","","227","20200114111432"
"3820","intransitives_Verb","3567112","","233","20200112163922"
"3821","Ansteckungsgebiet","3567678","","370","20170806101549"
"3822","Arbeitsbuch","3567732","","371","20170524165456"
"3823","Arbeitsdienstlager","3567735","","255","20170806101629"
"3824","Arbeitsmaterial","3567796","","235","20170806101642"
"3825","Futhark","3568983","","905","20191105133703"
"3826","Stützrad","3570518","","397","20191017055433"
"3827","kleinstes_gemeinsames_Vielfaches","3575793","","213","20190517143629"
"3828","Arbeitsmarktservice","3577112","","141","20170515205214"
"3829","Milchfieber","3577498","","342","20191017055831"
"3830","Public_Viewing","3579592","","739","20200101015458"
"3831","Ovarium","3580179","","639","20191231232515"
"3832","Staubblatt","3580202","","521","20191017055959"
"3833","Staubgefäß","3580215","","722","20191019165220"
"3834","Kelchblatt","3580317","","596","20200628161702"
"3835","Drahtsieb","3580424","","292","20191017060007"
"3836","Kunstspringen","3580458","","298","20191017060009"
"3837","Porphyrin","3580464","","288","20170617034412"
"3838","Nutztier","3580739","","1475","20191001035055"
"3839","Leistungsschutzrecht","3582508","","533","20191007124839"
"3840","Erbgut","3583814","","752","20200312083456"
"3841","Pferdegeschirr","3583896","","231","20170524170302"
"3842","Hähnchen","3584080","","599","20191109124331"
"3843","Kondiment","3587694","","83","20170524170456"
"3844","Wildtier","3590493","","823","20191019113217"
"3845","Ofenküchlein","3590674","","158","20161117064541"
"3846","Brandteigkrapferl","3590682","","177","20170617034716"
"3847","Rollenklischee","3592597","","156","20191016061351"
"3848","Schmelzen","3593618","","302","20191007125107"
"3849","Dingwort","3594179","","307","20191016061429"
"3850","Gegenstandswort","3594180","","544","20191016061430"
"3851","Durchschnittseinkommen","3594190","","319","20191016061435"
"3852","Franchise","3594200","","139","20170617034811"
"3853","Tätigkeitswort","3594282","","509","20191016061438"
"3854","Zahlwort","3594299","","1131","20200113154504"
"3855","Fürwort","3594469","","1073","20200621004731"
"3856","Abhängigkeits-Invertierungs-Prinzip","3595773","","247","20160728182253"
"3857","Dependency-Inversion-Prinzip","3595775","","146","20190928065941"
"3858","Offen-Geschlossen-Prinzip","3595777","","166","20160728182255"
"3859","Open-Closed-Prinzip","3595778","","135","20190928065942"
"3860","Eine-Verantwortlichkeit-Prinzip","3595782","","208","20170509225903"
"3861","Single-Responsibility-Prinzip","3595783","","141","20190928065943"
"3862","liskovsche_Substitutionsprinzip","3595785","","210","20160728182258"
"3863","Schnittstellentrennungsprinzip","3595787","","186","20160728182258"
"3864","Interface-Segregation-Prinzip","3595788","","140","20190928065944"
"3865","Kichern","3596978","","155","20191004085517"
"3866","Gewieher","3596986","","93","20170524170845"
"3867","Heftpflaster","3598726","","485","20191016061642"
"3868","Tesafilm","3599678","","886","20191016061716"
"3869","Nullobjekt","3601613","","289","20160728183218"
"3870","Ränkchen","3602590","","160","20191003084257"
"3871","Third-Class-Objekt","3603229","","160","20160728183518"
"3872","Second-Class-Objekt","3603230","","164","20160728183518"
"3873","First-Class-Objekt","3603231","","197","20160728183519"
"3874","Fugenelement","3603306","","804","20191016062039"
"3875","Vernichtungslager","3605619","","1233","20191104144430"
"3876","Wetterleuchten","3605650","","363","20191017061217"
"3877","Leichentuch","3605654","","358","20191017061218"
"3878","Stammlager","3605674","","688","20191017061219"
"3879","Lustspiel","3605702","","438","20191016062216"
"3880","Schmiedeeisen","3609545","","320","20191017061530"
"3881","Retronym","3609708","","263","20191109161347"
"3882","Uhüchen","3610241","","155","20191003084259"
"3883","Gesetz_von_Demeter","3610697","","128","20160728184756"
"3884","Prinzip_der_geringsten_Überraschung","3610992","","194","20160728184823"
"3885","Standardmodell","3611569","","209","20170617035219"
"3886","Standardmodell_der_Elementarteilchenphysik","3611575","","192","20190928070021"
"3887","Higgs-Boson","3611592","","222","20191016062514"
"3888","Erzeugungsmuster","3612376","","141","20160728185041"
"3889","Parasitchen","3612410","","166","20191003084303"
"3890","Limit","3612714","","253","20191017061719"
"3891","Anrichten","3612948","","197","20191004085518"
"3892","Minibildchen","3613154","","268","20191017061736"
"3893","Mittelgebirge","3613389","","476","20191016062618"
"3894","Tausendschönchen","3615323","","476","20191107152220"
"3895","Tausendschön","3615327","","411","20191107152151"
"3896","Sortierverfahren","3616260","","125","20170524171710"
"3897","Schlaraffenland","3618389","","446","20200101080708"
"3898","Betttuch","3619677","","602","20191007125606"
"3899","Kleinkind","3619993","","462","20200613122627"
"3900","Mastering","3621234","","97","20170617035419"
"3901","Busmastering","3621265","","166","20160913010317"
"3902","Bus-Mastering","3621276","","137","20191010111035"
"3903","Postfach","3621316","","394","20200702120228"
"3904","Bakkalaureat","3624994","","518","20191005113115"
"3905","Prototyping","3625042","","101","20160912051234"
"3906","Programmierprinzip","3625093","","111","20171204143701"
"3907","Endometrium","3632467","","1067","20170806103330"
"3908","Brummen","3633473","","632","20200513131025"
"3909","Murren","3633474","","154","20191004085519"
"3910","Nuscheln","3633475","","207","20191004085520"
"3911","Gemurmel","3633498","","293","20200413054820"
"3912","Fletschen","3633501","","126","20191004085521"
"3913","Dreckloch","3633582","","243","20170524172420"
"3914","Bockspringen","3634798","","215","20191016063401"
"3915","Plektron","3635322","","201","20200709182956"
"3916","Neufundland","3638146","","359","20191231214440"
"3917","Zungenbein","3641486","","333","20191017063604"
"3918","Bauernfrühstück","3643847","","440","20191017063725"
"3919","Hitzeschild","3644978","","248","20191016063840"
"3920","Burrito","3645153","","294","20180604025858"
"3921","Spiegeleis","3645639","","203","20191016063854"
"3922","Lux","3645747","","340","20191005113429"
"3923","Scharmützel","3647847","","420","20191016063950"
"3924","Pseudoephedrin","3653767","","183","20150811111834"
"3925","Coventrieren","3656899","","267","20160217073155"
"3926","Coventrisieren","3656907","","223","20191010112305"
"3927","Freundchen","3663780","","512","20191003084330"
"3928","Extranet","3670130","","280","20191016064704"
"3929","Multiton","3670192","","127","20160912025809"
"3930","Strukturmuster","3670235","","140","20170524173701"
"3931","Verhaltensmuster","3670447","","191","20170524173704"
"3932","Motorola","3673021","","1154","20191017065244"
"3933","Samsung","3673025","","5028","20200604035114"
"3934","Gasthaus","3686392","","1372","20191016064845"
"3935","Norovirus","3687219","","657","20200612201354"
"3936","Datenbankverwaltungssystem","3694380","","299","20191230132030"
"3937","Marshalling","3694826","","166","20160912052818"
"3938","Vorauswissen","3694834","","106","20170524174746"
"3939","Vorwissen","3694835","","143","20170524174746"
"3940","Ersetzbarkeitsprinzip","3697226","","130","20190928070306"
"3941","neurolinguistisches_Programmieren","3699916","","152","20160728203152"
"3942","Unit-Test-Framework","3699966","","180","20160728203155"
"3943","Unit-Test-Programmiergerüst","3700006","","235","20160728203156"
"3944","Mock-Objekt","3700287","","227","20160728203221"
"3945","Tic_Tac_Toe","3703386","","168","20200329185208"
"3946","Dodelschach","3703387","","185","20200329185351"
"3947","Drei_gewinnt","3703388","","286","20200705125459"
"3948","XXO","3703391","","147","20200329190502"
"3949","Berichtswesen","3703455","","140","20170524175103"
"3950","Architekturmuster","3704317","","196","20200315134724"
"3951","assoziative_Datenfeld","3707319","","251","20160728203916"
"3952","Museumsstück","3708680","","922","20191016065419"
"3953","Lettgallen","3709210","","162","20200111052159"
"3954","Gönnen","3712289","","260","20191004085529"
"3955","Wesentliche","3712839","","95","20170617041104"
"3956","Antimuster","3713382","","163","20160728204357"
"3957","Mannheim","3713865","","755","20200111191640"
"3958","Lukasevangelium","3720291","","351","20170524175538"
"3959","Funktionswort","3721263","","503","20191016065640"
"3960","Pyrazin","3722848","","234","20191017072236"
"3961","Mitternachtsblau","3723835","","480","20191111060154"
"3962","Sportlerherz","3724735","","378","20191017072421"
"3963","Sportherz","3724739","","365","20191017072422"
"3964","Athletenherz","3724742","","204","20171013235457"
"3965","Lothringen","3724763","","622","20200111191653"
"3966","Honorar","3724947","","301","20191215165108"
"3967","Warten","3730009","","425","20191004085534"
"3968","Gerede","3730522","","347","20191016065921"
"3969","Zacken","3730602","","265","20200318145000"
"3970","Hyperonym","3731699","","671","20171013235707"
"3971","Übersetzen","3731887","","252","20191004085535"
"3972","Lehrwerk","3741496","","420","20191016070011"
"3973","Duck-Typing","3745391","","193","20160912050804"
"3974","Lagergeld","3748876","","406","20191017073006"
"3975","Nierenversagen","3749477","","278","20200706153837"
"3976","Versagen","3749480","","147","20191004085538"
"3977","Untersteuern","3749548","","306","20191007132909"
"3978","Übersteuern","3749556","","291","20191007132911"
"3979","Livermorium","3750068","","406","20191020204714"
"3980","Flerovium","3750072","","375","20191020204716"
"3981","Locked-in-Syndrom","3753173","","167","20160728215634"
"3982","Eingeschlossensein-Syndrom","3753188","","223","20190928070430"
"3983","Gefangensein-Syndrom","3753200","","217","20190928070431"
"3984","Einmaleins","3754270","","716","20200227180209"
"3985","Laminat","3755228","","348","20191005115045"
"3986","Aikido","3756151","","586","20191016070154"
"3987","Hydraulic_Fracturing","3760707","","142","20160912035432"
"3988","Bäckchen","3761019","","339","20191003084406"
"3989","Tamtam","3761375","","389","20191005115136"
"3990","Electoral_College","3764193","","1316","20190930132716"
"3991","Wahlmänner-Gremium","3764198","","83","20160728220604"
"3992","Fahrwerk","3768675","","292","20191016070323"
"3993","Fahrgestell","3768687","","298","20191016070326"
"3994","Gedärm","3776014","","1147","20200413055034"
"3995","Livland","3776181","","225","20191231175451"
"3996","Kurland","3776195","","136","20171027074329"
"3997","Aminogramm","3779239","","53","20130102162013"
"3998","Rauchbier","3785224","","323","20191017074321"
"3999","Labiau","3785965","","752","20200317010059"
"4000","Samland","3786006","","1010","20200101065344"
"4001","Kymrisch","3788699","","317","20191017074426"
"4002","Aufräumen","3788993","","300","20191016071003"
"4003","Aragonien","3790660","","523","20191230140634"
"4004","Etrurien","3791245","","297","20191016071044"
"4005","Gallien","3792425","","436","20191012122119"
"4006","Partizip_Präsens","3793229","","297","20191016071115"
"4007","Mittelwort_der_Gegenwart","3793233","","268","20171209195405"
"4008","Partizip_I","3793235","","281","20200417114656"
"4009","Tutorial","3793908","","124","20170617042333"
"4010","Tutorium","3793910","","463","20200317094604"
"4011","Sängerfest","3796706","","354","20191017074740"
"4012","Konzil","3797031","","308","20191005115607"
"4013","Schnellfeuergewehr","3797449","","351","20191016071206"
"4014","Käsebrot","3797547","","932","20191018130220"
"4015","Deutschlandlied","3799274","","324","20191016071220"
"4016","Rindfleischetikettierungsüberwachungsaufgabenübertragungsgesetz","3801536","","2874","20200518023508"
"4017","Kontrollkästchen","3801599","","652","20200419152905"
"4018","Dropdown-Listenfeld","3801656","","390","20190928070529"
"4019","Sehen","3801787","","334","20191004085609"
"4020","Totem","3802661","","282","20191016071326"
"4021","Actinoid","3808393","","200","20191016071911"
"4022","Abbremsen","3808404","","166","20191004085611"
"4023","Addukt","3808412","","146","20160728225326"
"4024","Myon","3808623","","277","20191016071920"
"4025","Antimyon","3808624","","174","20160728225338"
"4026","Antioxidans","3808625","","262","20191016071921"
"4027","Pfunds","3809266","","248","20200708190953"
"4028","Sexten","3809275","","295","20200111052347"
"4029","Flecken","3810044","","249","20200111052400"
"4030","Süßen","3810457","","263","20200126224844"
"4031","Atomgewicht","3810656","","298","20191016072243"
"4032","Atommodell","3810752","","258","20191016072306"
"4033","Atomprozent","3810781","","147","20160728225409"
"4034","Auftreten","3810933","","3834","20200504123912"
"4035","Watten","3811255","","370","20191017072655"
"4036","Baryon","3811533","","238","20191016072607"
"4037","Verdächtigen","3812201","","284","20200328201505"
"4038","Abzocken","3813900","","260","20191004085612"
"4039","Papierdeutsch","3814383","","540","20191016073513"
"4040","Beamtendeutsch","3814444","","203","20190513182423"
"4041","Amtsdeutsch","3814445","","644","20191016073518"
"4042","Strassen","3815223","","235","20200126224854"
"4043","Putzen","3815769","","303","20191004085614"
"4044","Buchkapitel","3816255","","182","20160126025720"
"4045","Chlorknallgas","3816256","","268","20160126025721"
"4046","Chlorwasserstoffmolekül","3816269","","237","20160126025726"
"4047","Darstellungsverfahren","3816297","","179","20160126025728"
"4048","Demonstrationskraftwerk","3816301","","266","20160126025730"
"4049","Deuterid","3816344","","116","20170524181745"
"4050","Deuteron","3816352","","222","20170924145634"
"4051","Dichromat","3816362","","273","20170515223611"
"4052","Chromat","3816364","","258","20191005115812"
"4053","Nitrat","3816366","","296","20191231215945"
"4054","Sulfat","3816371","","295","20200101154809"
"4055","Phosphat","3816372","","281","20200708193810"
"4056","Diffusionsvermögen","3816390","","217","20170524181747"
"4057","Monoxid","3816396","","327","20191022053511"
"4058","Pentoxid","3816401","","212","20190314052150"
"4059","Suboxid","3816402","","243","20190314052151"
"4060","Tetroxid","3816404","","230","20190314052152"
"4061","Trioxid","3816406","","223","20190314052153"
"4062","Dihydrogentrioxid","3816412","","126","20160728225526"
"4063","Dinucleotid","3816503","","132","20190314052156"
"4064","Nucleotid","3816504","","198","20160427193201"
"4065","Mononucleotid","3816506","","140","20190314052157"
"4066","Polynucleotid","3816507","","140","20190314052158"
"4067","Ribonucleotid","3816508","","162","20191010120756"
"4068","Eigenwertproblem","3816688","","249","20170524181754"
"4069","Image-Problem","3817196","","308","20200313103034"
"4070","Einsatzgebiet","3819276","","314","20191016073941"
"4071","Elektronenpaar","3819306","","278","20170524181827"
"4072","Elementsymbol","3819316","","252","20191016073950"
"4073","Endprodukt","3819325","","240","20191016073952"
"4074","Energiesystem","3819813","","148","20160126030113"
"4075","Energiezustand","3819829","","226","20170524181840"
"4076","Erdölprodukt","3820183","","288","20170515223747"
"4077","Ethen","3820519","","229","20191016074109"
"4078","Fettmolekül","3820978","","178","20190319014801"
"4079","Fließgleichgewicht","3821016","","259","20190319014803"
"4080","Flüssiggas","3821050","","217","20190319014809"
"4081","Gasen","3821309","","448","20200228061117"
"4082","Gegenüber","3821381","","660","20191211201636"
"4083","Halbmetall","3821565","","325","20191016074207"
"4084","Heizöl","3821659","","260","20191016074211"
"4085","Hoch","3821998","","364","20191016074217"
"4086","Hydrid","3822029","","170","20170617042951"
"4087","Hydridion","3822040","","124","20190319014901"
"4088","Hydrogeniumoxid","3822046","","240","20160728225911"
"4089","Wasserstoffoxid","3822047","","234","20170524181922"
"4090","Inneres","3822158","","412","20200209114130"
"4091","Inventar","3822176","","274","20191005115840"
"4092","Koenzym","3822471","","130","20130102170446"
"4093","Kohlenmonoxid","3822478","","244","20170527212848"
"4094","Kohlenstoffmonoxid","3822497","","277","20191231133046"
"4095","Kommen","3822516","","325","20191004085616"
"4096","Körpergewicht","3822999","","304","20191016074313"
"4097","Kühlmittel","3823005","","176","20190319014931"
"4098","Rivier","3823313","","425","20191007134618"
"4099","Lanthanoid","3823375","","284","20191016074318"
"4100","Lehrmaterial","3823392","","180","20190319014934"
"4101","Linienspektrum","3823541","","209","20190319014937"
"4102","Lösungsmittel","3823585","","362","20191104153243"
"4103","Magnetfeld","3823641","","308","20191016074328"
"4104","Mengenverhältnis","3823722","","146","20190319014950"
"4105","Metallhydrid","3823748","","96","20160728230030"
"4106","Metalloxid","3823756","","259","20190319014952"
"4107","Metallsalz","3823761","","210","20190319014953"
"4108","Myonium","3823856","","105","20170524182003"
"4109","Nichtmetall","3824183","","249","20191016074403"
"4110","Nicotinamid","3824194","","145","20160728230054"
"4111","Lesbischsein","3824451","","124","20130104031848"
"4112","Oberflächenwasser","3824635","","236","20191016074408"
"4113","Orbital","3824646","","219","20200706190916"
"4114","Oxidationsmittel","3824655","","193","20191016074408"
"4115","Pflanzenöl","3824826","","288","20191016074411"
"4116","Polyethylen","3824868","","639","20200709190151"
"4117","Ethylen","3824869","","230","20191016074412"
"4118","Quarzglas","3825212","","203","20190319015021"
"4119","Radionuklid","3825239","","221","20190314052254"
"4120","Nuklid","3825240","","152","20170617043017"
"4121","Reduktionsmittel","3825369","","327","20200101030810"
"4122","Piratenschiff","3825936","","412","20200709180521"
"4123","Schwerwasser","3825956","","118","20190319015103"
"4124","Sechstel","3825973","","175","20200625215648"
"4125","Sicherheitsdatenblatt","3826090","","268","20190319015106"
"4126","Datenblatt","3826092","","203","20190319015107"
"4127","Sicherheitsventil","3826098","","348","20191007134740"
"4128","Silicium","3826121","","305","20191112173235"
"4129","Sonnenspektrum","3826128","","256","20191017075544"
"4130","Stadium","3826187","","526","20191016074510"
"4131","Strahltriebwerk","3826419","","309","20191016074521"
"4132","Teilen","3826858","","454","20200526125635"
"4133","Traggas","3826910","","118","20170524182054"
"4134","Transplantat","3826913","","166","20170617043033"
"4135","Treibgas","3826915","","167","20190319015138"
"4136","Ultraviolettlicht","3826948","","200","20190319015140"
"4137","Untersuchungsergebnis","3827225","","365","20191016074551"
"4138","Übergangsmetall","3827253","","282","20191016074554"
"4139","Übermaß","3827258","","204","20190314052352"
"4140","Valenzelektron","3827467","","284","20191016074602"
"4141","Kombinationsfeld","3827698","","435","20191007134800"
"4142","Kombinationsfeldchen","3827717","","193","20191003084522"
"4143","Volumenprozent","3827747","","254","20190319015152"
"4144","Volumenverhältnis","3827749","","159","20190319015153"
"4145","Waffenarsenal","3827892","","350","20191016074623"
"4146","Wassergas","3827896","","148","20190319015157"
"4147","Wasserstoffatom","3827905","","251","20190319015159"
"4148","Wasserstoffbrennen","3827906","","135","20190319015201"
"4149","Wasserstofffahrzeug","3827911","","245","20190319015204"
"4150","Wasserstoffgas","3827912","","124","20190319015205"
"4151","Wasserstoffion","3827913","","219","20190319015206"
"4152","Wasserstoffmolekül","3827919","","204","20190319015209"
"4153","Wasserstoffperoxid","3827921","","228","20190319015210"
"4154","Peroxid","3827924","","262","20200708172943"
"4155","Wasserstoffsuperoxid","3827926","","234","20190319015211"
"4156","Superoxid","3827928","","196","20170524182117"
"4157","Wasservorkommen","3827946","","250","20200101214837"
"4158","Indefinitpronomen","3828024","","285","20191016074632"
"4159","Weltmeer","3828176","","226","20191016074635"
"4160","Yang","3828328","","1384","20200616041029"
"4161","i-Tüpfelchen","3828377","","1662","20190928202212"
"4162","Zehntel","3828678","","826","20200707123846"
"4163","Zinkpulver","3828709","","127","20190319015237"
"4164","Alphateilchen","3829389","","380","20191016074718"
"4165","Anwendungsgebiet","3829574","","274","20170524182147"
"4166","Atemgas","3829577","","162","20190319015253"
"4167","Atemgerät","3829581","","309","20200401002532"
"4168","Atomorbital","3829590","","148","20190319015256"
"4169","Bindungsorbital","3829736","","216","20180401054210"
"4170","Gottobjekt","3829820","","331","20190928070549"
"4171","Dimer","3829962","","247","20191016074736"
"4172","Diproton","3829964","","176","20190314052552"
"4173","Energieniveau","3830234","","232","20190319015317"
"4174","Erdgasfeld","3830741","","220","20190319015324"
"4175","Gesamtsystem","3831039","","255","20191207080417"
"4176","Heliumatom","3831279","","238","20191016074851"
"4177","Heliumhydrid","3831285","","135","20130110161823"
"4178","Heliumisotop","3831291","","180","20190319015353"
"4179","Herunterkühlen","3831307","","104","20130110165534"
"4180","Hinblicken","3831352","","329","20191004085620"
"4181","Inertgas","3831450","","240","20170515224457"
"4182","Infrarotteleskop","3831456","","216","20190319015405"
"4183","Kontrastmittel","3831930","","282","20191016074929"
"4184","Kriechverhalten","3831936","","166","20190319015428"
"4185","Kristallsystem","3832007","","471","20190319015435"
"4186","Leuchten","3832150","","267","20191004085621"
"4187","Lichtspektrum","3832151","","166","20190319015441"
"4188","Massenspektrometer","3832347","","230","20190319015453"
